,text,Label
528,oreconversationwithherfriendwhenshegotbacktothecheshirecatshewassurprisedtofindquitealargecrowdcollectedroundittherewasadisputegoingonbe,1
529,tweentheexecutionerthekingandthequeenwhowerealltalkingatoncewhilealltherestwerequitesilentandlookedveryuncomfortablethemomentaliceappear,1
530,edshewasappealedtobyallthreetosettlethequestionandtheyrepeatedtheirargumentstoherthoughastheyallspokeatonceshefounditveryhardindeedtomak,1
531,eoutexactlywhattheysaidtheexecutionersargumentwasthatyoucouldntcutoffaheadunlesstherewasabodytocutitofffromthathehadneverhadtodosuchathi,1
532,ngbeforeandhewasntgoingtobeginathistimeoflifethekingsargumentwasthatanythingthathadaheadcouldbebeheadedandthatyouwerenttotalknonsensethe,1
533,queensargumentwasthatifsomethingwasntdoneaboutitinlessthannotimeshedhaveeverybodyexecutedallrounditwasthislastremarkthathadmadethewholep,1
534,artylooksograveandanxiousalicecouldthinkofnothingelsetosaybutitbelongstotheduchessyoudbetteraskheraboutitshesinprisonthequeensaidtotheex,1
535,ecutionerfetchherhereandtheexecutionerwentofflikeanarrowthecatsheadbeganfadingawaythemomenthewasgoneandbythetimehehadcomebackwiththeduch,1
536,essithadentirelydisappearedsothekingandtheexecutionerranwildlyupanddownlookingforitwhiletherestofthepartywentbacktothegameyoucantthinkho,1
537,wgladiamtoseeyouagainyoudearoldthingsaidtheduchessasshetuckedherarmaffectionatelyintoalicesandtheywalkedofftogetheralicewasverygladtofin,1
538,dherinsuchapleasanttemperandthoughttoherselfthatperhapsitwasonlythepepperthathadmadehersosavagewhentheymetinthekitchenwhenimaduchessshes,1
539,aidtoherselfnotinaveryhopefultonethoughiwonthaveanypepperinmykitchenatallsoupdoesverywellwithoutmaybeitsalwayspepperthatmakespeoplehotte,1
540,mperedshewentonverymuchpleasedathavingfoundoutanewkindofruleandvinegarthatmakesthemsourandcamomilethatmakesthembitterandandbarleysugaran,1
541,dsuchthingsthatmakechildrensweettemperedionlywishpeopleknewthatthentheywouldntbesostingyaboutityouknowshehadquiteforgottentheduchessbyth,1
542,istimeandwasalittlestartledwhensheheardhervoiceclosetoherearyourethinkingaboutsomethingmydearandthatmakesyouforgettotalkicanttellyoujust,1
543,nowwhatthemoralofthatisbutishallrememberitinabitperhapsithasntonealiceventuredtoremarktuttutchildsaidtheduchesseverythingsgotamoralifonl,1
544,yyoucanfinditandshesqueezedherselfupclosertoalicessideasshespokealicedidnotmuchlikekeepingsoclosetoherfirstbecausetheduchesswasveryuglya,1
545,ndsecondlybecauseshewasexactlytherightheighttorestherchinuponalicesshoulderanditwasanuncomfortablysharpchinhowevershedidnotliketoberudes,1
546,osheboreitaswellasshecouldthegamesgoingonratherbetternowshesaidbywayofkeepinguptheconversationalittletissosaidtheduchessandthemoraloftha,1
547,tisohtislovetislovethatmakestheworldgoroundsomebodysaidalicewhisperedthatitsdonebyeverybodymindingtheirownbusinessahwellitmeansmuchthesa,1
548,methingsaidtheduchessdigginghersharplittlechinintoalicesshoulderassheaddedandthemoralofthatistakecareofthesenseandthesoundswilltakecareo,1
549,fthemselveshowfondsheisoffindingmoralsinthingsalicethoughttoherselfidaresayyourewonderingwhyidontputmyarmroundyourwaisttheduchesssaidaft,1
550,erapausethereasonisthatimdoubtfulaboutthetemperofyourflamingoshallitrytheexperimenthemightbitealicecautiouslyrepliednotfeelingatallanxio,1
551,ustohavetheexperimenttriedverytruesaidtheduchessflamingoesandmustardbothbiteandthemoralofthatisbirdsofafeatherflocktogetheronlymustardis,1
552,ntabirdaliceremarkedrightasusualsaidtheduchesswhataclearwayyouhaveofputtingthingsitsamineralithinksaidaliceofcourseitissaidtheduchesswho,1
553,seemedreadytoagreetoeverythingthatalicesaidtheresalargemustardminenearhereandthemoralofthatisthemorethereisofminethelessthereisofyoursoh,1
554,iknowexclaimedalicewhohadnotattendedtothislastremarkitsavegetableitdoesntlooklikeonebutitisiquiteagreewithyousaidtheduchessandthemoralof,1
555,thatisbewhatyouwouldseemtobeorifyoudlikeitputmoresimplyneverimagineyourselfnottobeotherwisethanwhatitmightappeartoothersthatwhatyouwereo,1
556,rmighthavebeenwasnototherwisethanwhatyouhadbeenwouldhaveappearedtothemtobeotherwiseithinkishouldunderstandthatbetteralicesaidverypolitel,1
557,yifihaditwrittendownbuticantquitefollowitasyousayitthatsnothingtowhaticouldsayifichosetheduchessrepliedinapleasedtonepraydonttroubleyour,1
558,selftosayitanylongerthanthatsaidaliceohdonttalkabouttroublesaidtheduchessimakeyouapresentofeverythingivesaidasyetacheapsortofpresentthou,1
559,ghtaliceimgladtheydontgivebirthdaypresentslikethatbutshedidnotventuretosayitoutloudthinkingagaintheduchessaskedwithanotherdigofhersharpl,1
560,ittlechinivearighttothinksaidalicesharplyforshewasbeginningtofeelalittleworriedjustaboutasmuchrightsaidtheduchessaspigshavetoflyandthemb,1
561,utheretoalicesgreatsurprisetheduchesssvoicediedawayeveninthemiddleofherfavouritewordmoralandthearmthatwaslinkedintohersbegantotrembleali,1
562,celookedupandtherestoodthequeeninfrontofthemwithherarmsfoldedfrowninglikeathunderstormafinedayyourmajestytheduchessbeganinalowweakvoicen,1
563,owigiveyoufairwarningshoutedthequeenstampingonthegroundasshespokeeitheryouoryourheadmustbeoffandthatinabouthalfnotimetakeyourchoicethedu,1
564,chesstookherchoiceandwasgoneinamomentletsgoonwiththegamethequeensaidtoaliceandalicewastoomuchfrightenedtosayawordbutslowlyfollowedherbac,1
565,ktothecroquetgroundtheotherguestshadtakenadvantageofthequeensabsenceandwererestingintheshadehoweverthemomenttheysawhertheyhurriedbacktot,1
566,hegamethequeenmerelyremarkingthatamomentsdelaywouldcostthemtheirlivesallthetimetheywereplayingthequeenneverleftoffquarrellingwiththeothe,1
567,rplayersandshoutingoffwithhisheadoroffwithherheadthosewhomshesentencedweretakenintocustodybythesoldierswhoofcoursehadtoleaveoffbeingarch,1
568,estodothissothatbytheendofhalfanhourorsotherewerenoarchesleftandalltheplayersexceptthekingthequeenandalicewereincustodyandundersentenceo,1
569,fexecutionthenthequeenleftoffquiteoutofbreathandsaidtoalicehaveyouseenthemockturtleyetnosaidaliceidontevenknowwhatamockturtleisitsthethi,1
570,ngmockturtlesoupismadefromsaidthequeenineversawoneorheardofonesaidalicecomeonthensaidthequeenandheshalltellyouhishistoryastheywalkedofft,1
571,ogetheraliceheardthekingsayinalowvoicetothecompanygenerallyyouareallpardonedcomethatsagoodthingshesaidtoherselfforshehadfeltquiteunhappy,1
572,atthenumberofexecutionsthequeenhadorderedtheyverysooncameuponagryphonlyingfastasleepinthesunifyoudontknowwhatagryphonislookatthepictureu,1
573,plazythingsaidthequeenandtakethisyoungladytoseethemockturtleandtohearhishistoryimustgobackandseeaftersomeexecutionsihaveorderedandshewal,1
574,kedoffleavingalicealonewiththegryphonalicedidnotquitelikethelookofthecreaturebutonthewholeshethoughtitwouldbequiteassafetostaywithitasto,1
575,goafterthatsavagequeensoshewaitedthegryphonsatupandrubbeditseyesthenitwatchedthequeentillshewasoutofsightthenitchuckledwhatfunsaidthegry,1
576,phonhalftoitselfhalftoalicewhatisthefunsaidalicewhyshesaidthegryphonitsallherfancythattheyneverexecutesnobodyyouknowcomeoneverybodysaysc,1
577,omeonherethoughtaliceasshewentslowlyafteritineverwassoorderedaboutinallmylifenevertheyhadnotgonefarbeforetheysawthemockturtleinthedistan,1
578,cesittingsadandlonelyonalittleledgeofrockandastheycameneareralicecouldhearhimsighingasifhisheartwouldbreakshepitiedhimdeeplywhatishissor,1
579,rowsheaskedthegryphonandthegryphonansweredverynearlyinthesamewordsasbeforeitsallhisfancythathehasntgotnosorrowyouknowcomeonsotheywentupt,1
580,othemockturtlewholookedatthemwithlargeeyesfulloftearsbutsaidnothingthishereyoungladysaidthegryphonshewantsfortoknowyourhistoryshedoillte,1
581,llithersaidthemockturtleinadeephollowtonesitdownbothofyouanddontspeakawordtillivefinishedsotheysatdownandnobodyspokeforsomeminutesalicet,1
582,houghttoherselfidontseehowhecaneverfinishifhedoesntbeginbutshewaitedpatientlyoncesaidthemockturtleatlastwithadeepsighiwasarealturtlethes,1
583,ewordswerefollowedbyaverylongsilencebrokenonlybyanoccasionalexclamationofhjckrrhfromthegryphonandtheconstantheavysobbingofthemockturtlea,1
584,licewasverynearlygettingupandsayingthankyousirforyourinterestingstorybutshecouldnothelpthinkingtheremustbemoretocomesoshesatstillandsaid,1
585,nothingwhenwewerelittlethemockturtlewentonatlastmorecalmlythoughstillsobbingalittlenowandthenwewenttoschoolintheseathemasterwasanoldturt,1
586,leweusedtocallhimtortoisewhydidyoucallhimtortoiseifhewasntonealiceaskedwecalledhimtortoisebecausehetaughtussaidthemockturtleangrilyreall,1
587,yyouareverydullyououghttobeashamedofyourselfforaskingsuchasimplequestionaddedthegryphonandthentheybothsatsilentandlookedatpooralicewhofe,1
588,ltreadytosinkintotheearthatlastthegryphonsaidtothemockturtledriveonoldfellowdontbealldayaboutitandhewentoninthesewordsyeswewenttoschooli,1
589,ntheseathoughyoumayntbelieveitineversaidididntinterruptedaliceyoudidsaidthemockturtleholdyourtongueaddedthegryphonbeforealicecouldspeaka,1
590,gainthemockturtlewentonwehadthebestofeducationsinfactwewenttoschooleverydayivebeentoadayschooltoosaidaliceyouneedntbesoproudasallthatwit,1
591,hextrasaskedthemockturtlealittleanxiouslyyessaidalicewelearnedfrenchandmusicandwashingsaidthemockturtlecertainlynotsaidaliceindignantlya,1
592,hthenyourswasntareallygoodschoolsaidthemockturtleinatoneofgreatreliefnowatourstheyhadattheendofthebillfrenchmusicandwashingextrayoucould,1
593,nthavewanteditmuchsaidalicelivingatthebottomoftheseaicouldntaffordtolearnitsaidthemockturtlewithasighionlytooktheregularcoursewhatwastha,1
594,tinquiredalicereelingandwrithingofcoursetobeginwiththemockturtlerepliedandthenthedifferentbranchesofarithmeticambitiondistractionuglific,1
595,ationandderisionineverheardofuglificationaliceventuredtosaywhatisitthegryphonliftedupbothitspawsinsurprisewhatneverheardofuglifyingitexc,1
596,laimedyouknowwhattobeautifyisisupposeyessaidalicedoubtfullyitmeanstomakeanythingprettierwellthenthegryphonwentonifyoudontknowwhattouglif,1
597,yisyouareasimpletonalicedidnotfeelencouragedtoaskanymorequestionsaboutitsosheturnedtothemockturtleandsaidwhatelsehadyoutolearnwelltherew,1
598,asmysterythemockturtlerepliedcountingoffthesubjectsonhisflappersmysteryancientandmodernwithseaographythendrawlingthedrawlingmasterwasano,1
599,ldcongereelthatusedtocomeonceaweekhetaughtusdrawlingstretchingandfaintingincoilswhatwasthatlikesaidalicewellicantshowityoumyselfthemockt,1
600,urtlesaidimtoostiffandthegryphonneverlearntithadnttimesaidthegryphoniwenttotheclassicsmasterthoughhewasanoldcrabhewasineverwenttohimthem,1
601,ockturtlesaidwithasighhetaughtlaughingandgrieftheyusedtosaysohedidsohedidsaidthegryphonsighinginhisturnandbothcreatureshidtheirfacesinth,1
602,eirpawsandhowmanyhoursadaydidyoudolessonssaidaliceinahurrytochangethesubjecttenhoursthefirstdaysaidthemockturtleninethenextandsoonwhatac,1
603,uriousplanexclaimedalicethatsthereasontheyrecalledlessonsthegryphonremarkedbecausetheylessenfromdaytodaythiswasquiteanewideatoaliceandsh,1
604,ethoughtitoveralittlebeforeshemadehernextremarkthentheeleventhdaymusthavebeenaholidayofcourseitwassaidthemockturtleandhowdidyoumanageont,1
605,hetwelfthalicewentoneagerlythatsenoughaboutlessonsthegryphoninterruptedinaverydecidedtonetellhersomethingaboutthegamesnowthemockturtlesi,1
606,gheddeeplyanddrewthebackofoneflapperacrosshiseyeshelookedataliceandtriedtospeakbutforaminuteortwosobschokedhisvoicesameasifhehadaboneinh,1
607,isthroatsaidthegryphonanditsettoworkshakinghimandpunchinghiminthebackatlastthemockturtlerecoveredhisvoiceandwithtearsrunningdownhischeek,1
608,shewentonagainyoumaynothavelivedmuchundertheseaihaventsaidaliceandperhapsyouwereneverevenintroducedtoalobsteralicebegantosayioncetastedb,1
609,utcheckedherselfhastilyandsaidnoneversoyoucanhavenoideawhatadelightfulthingalobsterquadrilleisnoindeedsaidalicewhatsortofadanceisitwhysa,1
610,idthegryphonyoufirstformintoalinealongtheseashoretwolinescriedthemockturtlesealsturtlessalmonandsoonthenwhenyouveclearedallthejellyfisho,1
611,utofthewaythatgenerallytakessometimeinterruptedthegryphonyouadvancetwiceeachwithalobsterasapartnercriedthegryphonofcoursethemockturtlesa,1
612,idadvancetwicesettopartnerschangelobstersandretireinsameordercontinuedthegryphonthenyouknowthemockturtlewentonyouthrowthethelobstersshou,1
613,tedthegryphonwithaboundintotheairasfarouttoseaasyoucanswimafterthemscreamedthegryphonturnasomersaultintheseacriedthemockturtlecaperingwi,1
614,ldlyaboutchangelobstersagainyelledthegryphonatthetopofitsvoicebacktolandagainandthatsallthefirstfiguresaidthemockturtlesuddenlydroppingh,1
615,isvoiceandthetwocreatureswhohadbeenjumpingaboutlikemadthingsallthistimesatdownagainverysadlyandquietlyandlookedataliceitmustbeaveryprett,1
616,ydancesaidalicetimidlywouldyouliketoseealittleofitsaidthemockturtleverymuchindeedsaidalicecomeletstrythefirstfiguresaidthemockturtletoth,1
617,egryphonwecandowithoutlobstersyouknowwhichshallsingohyousingsaidthegryphoniveforgottenthewordssotheybegansolemnlydancingroundandroundali,1
618,ceeverynowandthentreadingonhertoeswhentheypassedtoocloseandwavingtheirforepawstomarkthetimewhilethemockturtlesangthisveryslowlyandsadlyw,1
619,illyouwalkalittlefastersaidawhitingtoasnailtheresaporpoiseclosebehindusandhestreadingonmytailseehoweagerlythelobstersandtheturtlesalladv,1
620,ancetheyarewaitingontheshinglewillyoucomeandjointhedancewillyouwontyouwillyouwontyouwillyoujointhedancewillyouwontyouwillyouwontyouwonty,1
621,oujointhedanceyoucanreallyhavenonotionhowdelightfulitwillbewhentheytakeusupandthrowuswiththelobstersouttoseabutthesnailrepliedtoofartoof,1
622,arandgavealookaskancesaidhethankedthewhitingkindlybuthewouldnotjointhedancewouldnotcouldnotwouldnotcouldnotwouldnotjointhedancewouldnotc,1
623,ouldnotwouldnotcouldnotcouldnotjointhedancewhatmattersithowfarwegohisscalyfriendrepliedthereisanothershoreyouknowupontheothersidethefurt,1
624,herofffromenglandtheneareristofrancethenturnnotpalebelovedsnailbutcomeandjointhedancewillyouwontyouwillyouwontyouwillyoujointhedancewill,1
625,youwontyouwillyouwontyouwontyoujointhedancethankyouitsaveryinterestingdancetowatchsaidalicefeelingverygladthatitwasoveratlastandidosolik,1
626,ethatcurioussongaboutthewhitingohastothewhitingsaidthemockturtletheyyouveseenthemofcourseyessaidaliceiveoftenseenthematdinnshecheckedher,1
627,selfhastilyidontknowwheredinnmaybesaidthemockturtlebutifyouveseenthemsooftenofcourseyouknowwhattheyrelikeibelievesoalicerepliedthoughtfu,1
628,llytheyhavetheirtailsintheirmouthsandtheyreallovercrumbsyourewrongaboutthecrumbssaidthemockturtlecrumbswouldallwashoffintheseabuttheyhav,1
629,etheirtailsintheirmouthsandthereasonisherethemockturtleyawnedandshuthiseyestellheraboutthereasonandallthathesaidtothegryphonthereasoniss,1
630,aidthegryphonthattheywouldgowiththelobsterstothedancesotheygotthrownouttoseasotheyhadtofallalongwaysotheygottheirtailsfastintheirmouthss,1
631,otheycouldntgetthemoutagainthatsallthankyousaidaliceitsveryinterestingineverknewsomuchaboutawhitingbeforeicantellyoumorethanthatifyoulik,1
632,esaidthegryphondoyouknowwhyitscalledawhitingineverthoughtaboutitsaidalicewhyitdoesthebootsandshoesthegryphonrepliedverysolemnlyalicewast,1
633,horoughlypuzzleddoesthebootsandshoessherepeatedinawonderingtonewhywhatareyourshoesdonewithsaidthegryphonimeanwhatmakesthemsoshinyalicelo,1
634,okeddownatthemandconsideredalittlebeforeshegaveheranswertheyredonewithblackingibelievebootsandshoesundertheseathegryphonwentoninadeepvoi,1
635,cearedonewithawhitingnowyouknowandwhataretheymadeofaliceaskedinatoneofgreatcuriositysolesandeelsofcoursethegryphonrepliedratherimpatient,1
636,lyanyshrimpcouldhavetoldyouthatifidbeenthewhitingsaidalicewhosethoughtswerestillrunningonthesongidhavesaidtotheporpoisekeepbackpleasewed,1
637,ontwantyouwithustheywereobligedtohavehimwiththemthemockturtlesaidnowisefishwouldgoanywherewithoutaporpoisewouldntitreallysaidaliceinaton,1
638,eofgreatsurpriseofcoursenotsaidthemockturtlewhyifafishcametomeandtoldmehewasgoingajourneyishouldsaywithwhatporpoisedontyoumeanpurposesai,1
639,daliceimeanwhatisaythemockturtlerepliedinanoffendedtoneandthegryphonaddedcomeletshearsomeofyouradventuresicouldtellyoumyadventuresbeginn,1
640,ingfromthismorningsaidalicealittletimidlybutitsnousegoingbacktoyesterdaybecauseiwasadifferentpersonthenexplainallthatsaidthemockturtleno,1
641,notheadventuresfirstsaidthegryphoninanimpatienttoneexplanationstakesuchadreadfultimesoalicebegantellingthemheradventuresfromthetimewhens,1
642,hefirstsawthewhiterabbitshewasalittlenervousaboutitjustatfirstthetwocreaturesgotsoclosetoheroneoneachsideandopenedtheireyesandmouthssove,1
643,rywidebutshegainedcourageasshewentonherlistenerswereperfectlyquiettillshegottothepartaboutherrepeatingyouareoldfatherwilliamtothecaterpi,1
644,llarandthewordsallcomingdifferentandthenthemockturtledrewalongbreathandsaidthatsverycuriousitsallaboutascuriousasitcanbesaidthegryphonit,1
645,allcamedifferentthemockturtlerepeatedthoughtfullyishouldliketohearhertryandrepeatsomethingnowtellhertobeginhelookedatthegryphonasifhetho,1
646,ughtithadsomekindofauthorityoveralicestandupandrepeattisthevoiceofthesluggardsaidthegryphonhowthecreaturesorderoneaboutandmakeonerepeatl,1
647,essonsthoughtaliceimightaswellbeatschoolatoncehowevershegotupandbegantorepeatitbutherheadwassofullofthelobsterquadrillethatshehardlyknew,1
648,whatshewassayingandthewordscameveryqueerindeedtisthevoiceofthelobsteriheardhimdeclareyouhavebakedmetoobrownimustsugarmyhairasaduckwithit,1
649,seyelidssohewithhisnosetrimshisbeltandhisbuttonsandturnsouthistoeslatereditionscontinuedasfollowswhenthesandsarealldryheisgayasalarkandw,1
650,illtalkincontemptuoustonesofthesharkbutwhenthetiderisesandsharksarearoundhisvoicehasatimidandtremuloussoundthatsdifferentfromwhatiusedto,1
651,saywheniwasachildsaidthegryphonwellineverhearditbeforesaidthemockturtlebutitsoundsuncommonnonsensealicesaidnothingshehadsatdownwithherfa,1
652,ceinherhandswonderingifanythingwouldeverhappeninanaturalwayagainishouldliketohaveitexplainedsaidthemockturtleshecantexplainitsaidthegryp,1
